,Lat,Long,Name,On_Yelp,Treated_Yelp,Review_count,Link,ID,Phone,Categories,Rating,City,Address,Treated_NonYelp,Num_control,Info_control,Zip,Control,Freq,City_code,Price,Amenities,Amenity_score,Takes_reservations,Offers_delivery,Parking_available,State,Geo_code,Review_count_before,Review_count_after,Rating_before,Rating_after,Match,x,y,n_neighbors,high_sub,high_rating
8367,36.588791,-87.29249899999998,Old Chicago Pizza & Taproom,Y,N,205.0,https://www.yelp.com/biz/old-chicago-pizza-and-taproom-clarksville?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,m4BYvJsC-eYNJ4aWJGVCLw,19312453300.0,"Pizza, Sports Bars, American (Traditional)",3.5,Clarksville,"['2815 Wilma Rudolph Blvd', 'Clarksville, TN 37040']",N,0.0,,37040,Y,1,226,$$,"Health Score:100 out of 100,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:No,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Loud,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Thu, Fri, Sat,Coat Check:No,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Waiter Service:Yes,Caters:No,Has Pool Table:No",4,0,1,1,TN,Clarksville_TN,40.0,57.0,3.25,3.842105263157895,43,-9717356.53875234,4381943.502448502,6,0,1
8368,42.9131034460104,-85.58460003625599,Old Chicago Pizza & Taproom,Y,N,100.0,https://www.yelp.com/biz/old-chicago-grand-rapids?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,1c7FB0IAAKrhxAWXG0YWIQ,16169401111.0,"Pizza, American (Traditional), Sports Bars",3.5,Grand Rapids,"['3333 28th St SE', 'Grand Rapids, MI 49512']",N,0.0,,49512,Y,1,491,$$,"Health Score:81 out of 100,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner, Late Night,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Caters:No",4,1,1,1,MI,Grand Rapids_MI,31.0,34.0,3.5161290322580645,3.3529411764705883,43,-9527234.095782,5298754.644522852,10,0,1
8369,38.020409,-84.41603,Old Chicago Pizza & Taproom,Y,N,205.0,https://www.yelp.com/biz/old-chicago-pizza-and-taproom-lexington?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,e4vi6T4_nv4J6S6gEjMu4Q,18599774640.0,"Pizza, Sports Bars, American (Traditional)",3.0,Lexington,"['1924 Pavillon Way', 'Lexington, KY 40509']",N,0.0,,40509,Y,1,687,$$,"Happy Hour Specials:Yes,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:No,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Wed, Fri, Sat,Coat Check:No,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Waiter Service:Yes,Caters:No,Has Pool Table:No",4,0,1,1,KY,Lexington_KY,65.0,66.0,2.9846153846153847,2.6818181818181817,43,-9397149.474389706,4582309.321398894,8,0,1
8370,45.518146,-122.557231,Old Chicago Pizza & Taproom,Y,N,148.0,https://www.yelp.com/biz/old-chicago-pizza-and-taproom-portland-2?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,7ROcVjTUe-ggL5eSZkqxxw,19719980058.0,"Pizza, Sports Bars, American (Traditional)",3.0,Portland,"['10300 SE Washington St', 'Portland, OR 97216']",N,0.0,,97216,Y,1,1018,$$,"Health Score:100 out of 100,Happy Hour Specials:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner, Late Night,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Mon, Wed, Fri,Coat Check:No,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Waiter Service:Yes,Caters:Yes,Has Pool Table:No",4,0,1,1,OR,Portland_OR,38.0,42.0,3.0526315789473686,2.880952380952381,43,-13643008.547953602,5703465.172676799,6,0,1
8372,38.909319,-94.767239,Old Chicago Pizza & Taproom,Y,N,107.0,https://www.yelp.com/biz/old-chicago-pizza-and-taproom-olathe?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,FXvvPnwXK0WWZVnfvvYiEQ,19137649850.0,"Pizza, Sports Bars, American (Traditional)",3.0,Olathe,"['11969 S Strang Line Rd', 'Olathe, KS 66062']",N,0.0,,66062,Y,1,932,$$,"Health Score:65 out of 100,Happy Hour Specials:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:Yes,Accepts Google Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Music:Juke Box,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Wed, Fri, Sat,Coat Check:No,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:No,Has Pool Table:No",4,0,1,1,KS,Olathe_KS,31.0,38.0,3.419354838709677,3.3684210526315788,43,-10549440.789364457,4708690.60861218,7,0,1
8373,39.69346598079829,-104.940106122644,Old Chicago Pizza & Taproom,Y,N,196.0,https://www.yelp.com/biz/old-chicago-pizza-and-taproom-denver?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,-_CVHEmWjifjxfrbBY2-ug,13037530824.0,"Pizza, Sports Bars, American (Traditional)",3.5,Denver,"['1280 S Colorado Blvd', 'Denver, CO 80246']",N,0.0,,80246,Y,1,307,$$,"Health Score:82 out of 100,Happy Hour Specials:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:Yes,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Wed, Fri, Sun,Coat Check:No,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Waiter Service:Yes,Caters:No,Has Pool Table:No",4,0,1,1,CO,Denver_CO,50.0,53.0,4.08,3.320754716981132,43,-11681879.177364819,4821497.066826598,10,0,1
8374,32.8541955544982,-96.6443492287951,Old Chicago Pizza & Taproom,Y,N,132.0,https://www.yelp.com/biz/old-chicago-pizza-and-taproom-garland-2?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,VeDHnzcAK00Xe2zgc77VAg,19726816260.0,"Pizza, Sports Bars, American (Traditional)",3.0,Garland,"['1380 W Centerville Rd', 'Garland, TX 75041']",N,0.0,,75041,Y,1,463,$$,"Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Google Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Fri, Sun,Coat Check:No,Smoking:No,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Waiter Service:Yes,Caters:Yes,Has Pool Table:No",4,0,1,1,TX,Garland_TX,48.0,56.0,3.0625,3.196428571428572,43,-10758399.74419677,3875966.814834905,4,0,1
8378,45.5350507481601,-122.862417047312,Old Chicago Pizza & Taproom,Y,N,243.0,https://www.yelp.com/biz/old-chicago-pizza-and-taproom-beaverton?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,6R_xKowCmw9gXMxS3JflNA,15035334650.0,"Pizza, Sports Bars, American (Traditional)",3.0,Beaverton,"['17960 NW Evergreen Pkwy', 'Beaverton, OR 97006']",N,0.0,,97006,Y,1,80,$$,"Health Score:90 out of 100,Happy Hour Specials:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner, Late Night,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Fri, Sat,Coat Check:No,Smoking:Outdoor Area / Patio Only,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:No,Has Pool Table:No",4,0,1,0,OR,Beaverton_OR,58.0,55.0,3.2586206896551726,3.2363636363636363,43,-13676981.703337586,5706151.280106757,10,0,1
8381,31.086557,-97.70851680762291,Old Chicago Pizza & Taproom,Y,N,195.0,https://www.yelp.com/biz/old-chicago-killeen-2?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,ibo37IvzcHdQfzEsMLCwnQ,12548335061.0,"American (Traditional), Pizza, Sports Bars",3.0,Killeen,"['2901 E Central Texas Expy', 'Killeen, TX 76543']",N,0.0,,76543,Y,1,623,$$,"Happy Hour Specials:Yes,Takes Reservations:Yes,Offers Delivery:No,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Caters:No",4,1,0,1,TX,Killeen_TX,48.0,51.0,2.9375,3.2745098039215685,43,-10876862.337190596,3643995.3267697734,9,0,1
8385,34.794148,-92.222389,Old Chicago Pizza & Taproom,Y,N,106.0,https://www.yelp.com/biz/old-chicago-little-rock-2?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,zsbc_ERqyxgU0jm2F_tJrw,15018126262.0,"Pizza, American (Traditional), Bars",3.5,Little Rock,"['4305 Warden Rd', 'Little Rock, AR 72116']",N,0.0,,72116,Y,1,705,$$,"Health Score:88 out of 100,Happy Hour Specials:Yes,Takes Reservations:Yes,Offers Delivery:No,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Accepts Cryptocurrency:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Thu, Fri, Sat,Coat Check:No,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Caters:Yes,Has Pool Table:No",4,1,0,1,AR,Little Rock_AR,31.0,31.0,3.774193548387097,3.3548387096774195,43,-10266149.383219194,4135941.7483344604,3,0,1
8388,33.999137899999994,-81.03975679999998,Old Chicago Pizza & Taproom,Y,N,262.0,https://www.yelp.com/biz/old-chicago-pizza-and-taproom-columbia?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,JTp_p5UrVMKw4phgTNOGfw,18032523100.0,"Pizza, American (Traditional), Sports Bars",3.5,Columbia,"['802 Gervais St', 'Ste 100', 'Columbia, SC 29201']",N,0.0,,29201,Y,1,246,$$,"Health Score:A,Happy Hour Specials:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner,Parking:Street, Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Tue, Fri, Sat,Coat Check:No,Smoking:No,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:Yes,Waiter Service:Yes,Caters:No,Has Pool Table:No",4,0,1,1,SC,Columbia_SC,123.0,66.0,3.292682926829268,3.5454545454545454,43,-9021304.460986728,4028686.267754805,10,0,1
8389,32.9017089055709,-97.3190071252021,Old Chicago Pizza & Taproom,Y,N,225.0,https://www.yelp.com/biz/old-chicago-pizza-and-taproom-fort-worth?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,GK_M7Ix_sC-kyioXhiyJQw,18178477170.0,"Pizza, Sports Bars, American (Traditional)",3.0,Fort Worth,"['8933 North Fwy', 'Fort Worth, TX 76177']",N,0.0,,76177,Y,1,428,$$,"Health Score:PASS,Kids Menu:Yes,Happy Hour Specials:Yes,Vegetarian Options:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Thu, Fri, Sat,Coat Check:No,Smoking:No,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:Yes,Has Pool Table:No",4,0,1,1,TX,Fort Worth_TX,98.0,88.0,3.091836734693877,3.022727272727273,43,-10833502.31768446,3882264.7200797037,11,0,1
8392,41.9616049,-87.67965600000002,Giordano's,Y,N,255.0,https://www.yelp.com/biz/giordanos-chicago-10?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,JMQfMSXrnXqEBVnVj1h4Ig,17732754600.0,"Pizza, Salad, Italian",3.5,Chicago,"['2010 W Montrose Ave', 'Chicago, IL 60618']",N,0.0,,60618,Y,1,209,$$,"Health Score:97 out of 100,Curbside Pickup:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Good For:Lunch, Dinner,Parking:Street, Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Ambience:Casual,Noise Level:Average,Alcohol:No,Outdoor Seating:No,Wi-Fi:No,Has TV:Yes,Caters:Yes",3,0,1,1,IL,Chicago_IL,40.0,43.0,3.05,3.046511627906977,43,-9760454.658849398,5155229.778287049,3,0,1
8394,42.385776,-87.97761329999999,Giordano's,Y,N,177.0,https://www.yelp.com/biz/giordanos-gurnee?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,30t2UDIFNB_KO7HV4IUuDQ,18478566100.0,"Pizza, Salad, Italian",3.5,Gurnee,"['7105 Grand Ave', 'Gurnee, IL 60031']",N,0.0,,60031,Y,1,507,$$,"Health Score:77 out of 100,Curbside Pickup:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:No,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Ambience:Casual,Noise Level:Average,Alcohol:Beer &amp; Wine Only,Outdoor Seating:No,Wi-Fi:No,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:Yes",3,0,1,1,IL,Gurnee_IL,45.0,54.0,3.488888888888889,3.4074074074074074,43,-9793623.113763532,5218943.136368385,6,0,1
8398,42.045909,-87.679496,Giordano's,Y,N,278.0,https://www.yelp.com/biz/giordanos-evanston-2?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,UVfaKHN_VzkCicNZmzljUg,18474755000.0,"Pizza, Salad, Italian",3.5,Evanston,"['1527 N Chicago Ave', 'Evanston, IL 60201']",N,0.0,,60201,Y,1,379,$$,"Curbside Pickup:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Dinner,Parking:Street,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Ambience:Casual,Noise Level:Average,Alcohol:Beer &amp; Wine Only,Outdoor Seating:Yes,Wi-Fi:No,Has TV:Yes,Caters:Yes",3,1,1,1,IL,Evanston_IL,54.0,67.0,3.092592592592593,3.776119402985074,43,-9760436.847730866,5167858.872255892,3,0,1
8404,41.8940244,-87.803586,Giordano's,Y,N,203.0,https://www.yelp.com/biz/giordanos-oak-park?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,IBeFKUGYrdviQ9_KjFan1Q,17083862223.0,"Pizza, Salad, Italian",3.0,Oak Park,"['1115 W Chicago Ave', 'Oak Park, IL 60302']",N,0.0,,60302,Y,1,919,$$,"Curbside Pickup:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:Yes,Good For:Lunch, Dinner,Parking:Street,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Ambience:Casual,Noise Level:Average,Alcohol:Beer &amp; Wine Only,Outdoor Seating:No,Wi-Fi:No,Has TV:Yes,Caters:Yes",3,1,1,1,IL,Oak Park_IL,51.0,44.0,2.627450980392157,2.772727272727273,43,-9774250.483343404,5145118.00830352,11,0,1
8405,41.761989,-87.939627,Giordano's,Y,N,169.0,https://www.yelp.com/biz/giordanos-willowbrook-2?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,6wJ1fmbjVkSqPQq24eKm2g,16303256710.0,"Pizza, Salad, Italian",3.5,Willowbrook,"['641 Plainfield Rd', 'Willowbrook, IL 60527']",N,0.0,,60527,Y,1,1404,$$,"Vegan Options:Yes,Curbside Pickup:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:No,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Ambience:Casual,Noise Level:Average,Alcohol:Beer &amp; Wine Only,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Caters:Yes",4,1,1,1,IL,Willowbrook_IL,35.0,48.0,3.142857142857143,3.4375,43,-9789394.498190412,5125392.959768468,5,0,1
8406,41.7778719103997,-87.742697722154,Giordano's,Y,N,449.0,https://www.yelp.com/biz/giordanos-chicago-16?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,RIx85lgLkDIzfH2BJ1K6YA,17735856100.0,"Pizza, Salad, Italian",3.5,Chicago,"['6314 S Cicero Ave', 'Chicago, IL 60638']",N,0.0,,60638,Y,1,209,$$,"Health Score:95 out of 100,Contactless Delivery:Yes,Vegan Options:Yes,Curbside Pickup:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:Yes",4,1,1,1,IL,Chicago_IL,117.0,112.0,3.213675213675214,3.5,43,-9767472.431258308,5127763.590746816,3,0,1
8408,42.006599775554,-87.661449530928,Giordano's,Y,N,171.0,https://www.yelp.com/biz/giordanos-chicago-14?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,gJMQotnv5jXPoBU7woKeuA,17732621313.0,"Pizza, Salad, Italian",3.5,Chicago,"['6836 N Sheridan Rd', 'Chicago, IL 60626']",N,0.0,,60626,Y,1,209,$$,"Health Score:92 out of 100,Contactless Delivery:Yes,Curbside Pickup:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner,Parking:Street,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Outdoor Seating:Yes,Wi-Fi:No,Has TV:Yes,Dogs Allowed:No,Caters:Yes",3,1,1,1,IL,Chicago_IL,36.0,32.0,3.638888888888889,3.5625,43,-9758427.923983155,5161968.109693623,3,0,1
8411,43.61895,-116.28295,Romano's Macaroni Grill,Y,N,131.0,https://www.yelp.com/biz/romi%C3%B3s-greek-and-italian-restaurant-boise?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,LsyOm7TrgNCPJ6xmHAYWyw,12086581550.0,"Pizza, Italian, Greek",4.0,Boise,"['8125 W Fairview Ave', 'Boise, ID 83704']",N,0.0,,83704,Y,1,106,$$,"Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner, Dessert,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Ambience:Casual,Noise Level:Average,Alcohol:Beer &amp; Wine Only,Good For Happy Hour:Yes,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Caters:Yes,Gender Neutral Restrooms:Yes",4,1,1,1,ID,Boise_ID,39.0,37.0,4.0,4.4324324324324325,43,-12944558.781939691,5406661.938978916,10,0,1
8414,40.765789748281605,-111.902883101852,California Pizza Kitchen,Y,N,145.0,https://www.yelp.com/biz/california-pizza-kitchen-at-gateway-salt-lake-city-2?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,EGAvo8JOSxAtBOX_NfQZ1A,18014560075.0,"Pizza, American (New), Salad",3.0,Salt Lake City,"['156 S 400th W', 'The Gateway', 'Salt Lake City, UT 84101']",N,0.0,,84101,Y,1,1113,$$,"Health Score:75 out of 100,Contactless Delivery:Yes,Vegan Options:Yes,Curbside Pickup:Yes,Vegetarian Options:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner,Parking:Garage, Street, Validated,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Waiter Service:Yes,Caters:Yes",4,1,1,1,UT,Salt Lake City_UT,33.0,47.0,3.1515151515151514,2.9148936170212765,43,-12456971.965197382,4977856.842507006,11,0,1
8420,47.61533,-122.19936,California Pizza Kitchen,Y,N,236.0,https://www.yelp.com/biz/california-pizza-kitchen-at-bellevue-bellevue-3?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,rR4TZxPramoFj9hm9JOqNA,14254542545.0,"Pizza, American (New), Salad",3.0,Bellevue,"['595 106th Ave NE', 'Bellevue, WA 98004']",N,0.0,,98004,Y,1,88,$$,"Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:Yes,Good For:Lunch, Dinner,Parking:Private Lot, Validated,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Waiter Service:Yes,Caters:Yes",4,0,1,1,WA,Bellevue_WA,55.0,46.0,2.636363636363636,2.9782608695652173,43,-13603170.530463923,6043096.384574734,6,0,1
